model,fold,text,true_label,predicted_label
Typhoon2-3B-Finetuned,3,เป็นเจ้าพนักงานปฏิบัติหรือละเว้นการปฏิบัติหน้าที่โดยมิชอบ หรือโดยทุจริต งบประมาณปี 2557 เกี่ยวกับการซ่อมแซมบ้านพักโครงการชลประทาน,2,0
Typhoon2-3B-Finetuned,3,คำกล่าวหาลักษณะบัตรสนเท่ห์,2,0
Typhoon2-3B-Finetuned,3,ทุจริตประมูลยาของโรงพยาบาลของรัฐในจังหวัด ก.โดยให้บริษัทอื่นๆยื่นเสนอราคาที่สูงเกินจริงเพื่อที่บริษัท อ. ได้เป็นผู้ชนะการเสนอราคา,2,0
Typhoon2-3B-Finetuned,3,ทุจริตเอารถของทางราชการไปใช้โดยมิชอบ ขายขยะรีไซเคิลโดยมิชอบ เเละมีพฤติกรรมเลือกปฏิบัติกับบุคลากรในสังกัดโดยมิชอบ,2,0
Typhoon2-3B-Finetuned,3,กลุ่มงานป้องกันการทุจริต สำนักงาน ป.ป.ช. ประจำจังหวัด ป. ได้รับแจ้งข้อมูลจากเครือข่ายภาคประชาชนชมรม STRONG – จิตพอเพียงต้านทุจริตจังหวัด ป. กรณีโครงการก่อสร้างวางท่อระบายน้ำคอนกรีตเสริมเหล็กบริเวณสามแยกหน้าศาลาประชาคมหมู่ที่ 5 ตำบล ท. ซึ่งอยู่ในความรับผิดชอบขององค์การบริหารส่วนตำบล ท. โดยมีข้อสังเกตในมาตรฐานการดำเนินงานว่า เป็นไปตามแบบรูปรายการตามสัญญา หรือไม่ นั้น จึงได้มีการขอตั้งเหตุอันควรสงสัยในเวลาต่อมา,2,0
Typhoon2-3B-Finetuned,3,ทุจริตการจัดซื้อรถยนต์บรรทุกน้ำโดยมีกระบวนการจัดซื้อไม่ชอบ และรถยนต์บรรทุกน้ำที่ผ่านการคัดเลือกมีคุณสมบัติของเครื่องสูบน้ำไม่เป็นไปตามที่กำหนดในสาระสำคัญ ,2,0
Typhoon2-3B-Finetuned,3,ปรับเงินจากผู้ขายในการจัดซื้อยูนิตฟันโดยมิชอบ,2,0
Typhoon2-3B-Finetuned,3,ขอให้ตรวจสอบโครงการปรับปรุงโรงฆ่าสัตว์เดิมเป็นโรงฆ่าโคมาตรฐาน,2,0
Typhoon2-3B-Finetuned,3,ดำเนินการโครงการก่อสร้างถนนคอนกรีตเสริมเหล็กสายบ้านนาย ย. หมู่ที่ 2 บ้าน พ.  เมื่อปีงบประมาณ พ.ศ. 2558 รุกล้ำที่ดินของผู้กล่าวหา ทำให้ผู้กล่าวหาได้รับความเสียหาย อีกทั้งโครงการดังกล่าวเป็นการก่อสร้างในพื้นที่ขององค์การบริหารส่วนตำบล ว. มิใช่พื้นที่ขององค์การบริหารส่วนตำบล ด. แต่อย่างใด,2,0
Typhoon2-3B-Finetuned,3,"ดำเนินโครงการติดตั้งโคมไฟถนนพลังงานแสงอาทิตย์ในพื้นที่จังหวัดสมุทรปราการ จำนวน 3,967 ต้น ไม่เป็นไปตามระเบียบของทางราชการ และมีการติดตั้งโคมไฟซ้ำซ้อนกับองค์กรปกครองส่วนท้องถิ่นอื่น",2,0
Typhoon2-3B-Finetuned,3,แก้ไขสัญญาและปรับลดเงินค่าจ้าง โครงการวางท่อระบายน้ำ หมู่ที่ ๑๔ บ้าน ค. ตำบล ส. อำเภอเมือง ส. จังหวัด ส. โดยมิชอบ,2,0
Typhoon2-3B-Finetuned,3,จัดซื้อจัดจ้างซื้ออุปกรณ์ต่างๆ การสร้างตึกใหม่ วิทยาลัย พ. พฤติกรรมเชิงชู้สาวกับข้าราชการในหน่วยงาน มีค่าลายเซ็นให้คณะกรรมการตรวจสอบวัสดุ,2,0
Typhoon2-3B-Finetuned,3,คณะกรรมการกำหนดราคากลางและรายละเอียดคุณลักษณะเฉพาะทางเทคนิคของระบบกล้องโทรทัศน์วงจรปิด มีลักษณะเป็นการเอื้อประโยชน์ให้ผู้ขายยี่ห้อใดยี่ห้อหนึ่ง,2,0
Typhoon2-3B-Finetuned,3,ไม่แสดงรายละเอียดเกี่ยวกับการก่อสร้าง ประชาชนได้ใช้น้ำไม่มีคุณภาพ,2,0
Typhoon2-3B-Finetuned,3,กล่าวหา นาย ส. ตำแหน่ง นายกองค์การบริหารส่วนตำบล บ. อำเภอ ส. จังหวัด ส. ว่ากระทำความผิดฐานทุจริตต่อหน้าที่หรือกระทำความผิดต่อตำแหน่งหน้าที่ราชการ กรณีมีการดำเนินการก่อนทำสัญญาจัดซื้อจัดจ้างหรือไม่ มีส่วนได้เสียในการเสนอราคาระหว่างผู้รับจ้างกับเจ้าหน้าที่ในหน่วยงานหรือไม่ นางสาว ย. หัวหน้าเจ้าหน้าที่พัสดุ กับนาย ส. มีความสัมพันธ์เป็นลูกพี่ลูกน้อง เอื้อประโยชน์ให้กันหรือไม่,2,0
Typhoon2-3B-Finetuned,3,ทุจริตรื้อถอนป้ายโครงการเดิมที่ดำเนินการแล้วเสร็จ นำมาใช้ในโครงการใหม่ของปี 2566 ,2,0
Typhoon2-3B-Finetuned,3,จัดซื้อจัดจ้างรถขยะ 6 ตัน,2,0
Typhoon2-3B-Finetuned,3,ดำเนินการจัดซื้อครุภัณฑ์เก้าอี้นักเรียน 3 โครงการโดยวิธีเฉพาะเจาะจงโดยมิชอบ,2,0
Typhoon2-3B-Finetuned,3,"ประกาศสอบราคาซื้อเครื่องพ่นหมอกควัน ลงวันที่ 4 กันยายน 2557 โดยเอื้อประโยชน์แก่ผู้เข้าเสนอราคา 
หรือกระทำความผิดตามพระราชบัญญัติว่าด้วยความผิดเกี่ยวกับการเสนอราคาต่อหน่วยงานของรัฐ พ.ศ. 2542",2,0
Typhoon2-3B-Finetuned,3,ละเว้นการปฏิบัติหน้าที่ ไม่ตรวจรับงานจ้างและเบิกจ่ายเงินค่าจ้างตามสัญญาให้แก่ บริษัท ธัญวลัยฐนกร จำกัด ผู้รับจ้างในโครงการวางท่อระบายน้ำ ค.ส.ล. พร้อมบ่อพัก ถนนสายหลักต่อจากของเดิมลงสู่ลำเหมืองบ้านต้นลุง หมู่ที่ 10 ตามสัญญาจ้างเลขที่ CNTR-00506/65 ลงวันที่ 2 พฤษภาคม 2565 ทำให้บริษัทดังกล่าวได้รับความเสียหาย,2,0
Typhoon2-3B-Finetuned,3,ทุจริตการเบิกจ่ายเงินราชการลับของกรมการจัดหางาน ปีงบประมาณ 2553-2557,1,0
Typhoon2-3B-Finetuned,3,ก่อสร้างถนนหินคลุกไม่ถูกต้องตามแบบ,1,0
Typhoon2-3B-Finetuned,3,เบียดบังเงินโครงการแก้ไขปัญหาความยากจน,1,4
Typhoon2-3B-Finetuned,3,ทุจริตโครงการก่อสร้าง,1,0
Typhoon2-3B-Finetuned,3,"จัดซื้อเครื่องแสกนลายนิ้วมือชนิดบันทึกเวลาเข้าออกงานโดยราคาที่จัดซื้อน่าจะมีราคาสูงกว่าความเป็นจริง
",1,0
Typhoon2-3B-Finetuned,3,ทุจริตโครงการฝึกอบรมทบทวนอาสาสมัครป้องกันภัยฝ่ายพลเรือน,1,0
Typhoon2-3B-Finetuned,3,บัตรสรเทห์ร้องเรียนเจ้าหน้าที่ประกันสังคมจังหวัด ม.,1,0
Typhoon2-3B-Finetuned,3,"๑.เรียกเก็บเงินค่าใช้จ่ายในการเดินทางไปราชการจากผู้กล่าวหาจำนวน ๓,๔๔๐ บาทโดยมิชอบ 
๒.เรียกเก็บเงินค่าจ้างจากลูกจ้างชั่วคราวจำนวน ๒,๐๐๐ บาท โดยมิชอบ
๓.เบียดบังเวลาราชการไปเพื่อประโยชน์ส่วนตัว",1,0
Typhoon2-3B-Finetuned,3,ผู้ถูกร้องนำรถยนต์ราชการ ยี่ห้อ โตโยต้า ฟอร์จูนเนอร์ สีขาว ไปใช้ส่วนตัว และมีข่าวว่าผู้ถูกร้องได้นำรถยนต์คันดังกล่าวไปจำนำเพื่อนำเงินไปเล่นการพนัน,4,0
Typhoon2-3B-Finetuned,3,สำนักงานการตรวจเงินแผ่นดินส่งเรื่องให้ดำเนินการ,4,0
Typhoon2-3B-Finetuned,3,ขุดเจาะดินใต้พื้นถนนลาดยางและเจาะผนังคอนกรีตคลองชลประทาน วางท่อพีวีส่งน้ำจากคลองชลประทานสายบ้านโพนทอง-ห้วยสีทน ตำบล พ. อำเภอเมืองกาฬสินธุ์ จังหวัดกาฬสินธุ์ มาใช้ประโยชน์ โดยไม่ได้ขออนุญาตจาก สำนักงานทางหลวงชนบทที่ ๑๖ จังหวัดกาฬสินธุ์ และสำนักงานชลประทานที่ ๖ จังหวัดกาฬสินธุ์,4,0
Typhoon2-3B-Finetuned,3,สั่งพนักงานจ้างและคนงานจ้างเหมาบริการนำอุปกรณ์เครื่องมือต่างๆของเทศบาลตำบล ข. เข้าไปทำงานในฟาร์มสวนและนามตนเองอันเป็นการใช้อำนาจโดยทุจริต,4,0
Typhoon2-3B-Finetuned,3,"เป็นเจ้าพนักงานมีหน้าที่รับจ่ายเงิน เบียดบังเงินของธนาคารออมสิน สาขาพัทยา – สุขุมวิท จำนวน ๒,๕๐๐ บาท เป็นของตนโดยทุจริต และลักทรัพย์ที่เป็นของนายจ้างหรือที่อยู่ในความครอบครองของนายจ้าง",4,0
Typhoon2-3B-Finetuned,3,ทุจริตยักยอกเงินของศูนย์พัฒนาเด็กเล็กตำบล ช.,4,0
Typhoon2-3B-Finetuned,3,ใช้จ่ายเงินในบัญชีของมูลนิธิสากลเพื่อคนพิการ เลขบัญชีที่ ๗๑๕๑๕๕๕๖๗๙ พ.ศ. ๒๕๖๐โดยผิดวัตถุประสงค์ของมูลนิธิสากลเพื่อคนพิการ และไม่มีการจัดทำเอกสารการเบิกจ่ายให้เป็นไปตามระเบียบของทางราชการ,4,0
Typhoon2-3B-Finetuned,3,ทุจริตการเบิกจ่ายงบประมาณโครงการ SML ปี 2554,4,0
Typhoon2-3B-Finetuned,3,"รับเงินสดจากลูกค้าที่มาชำระสินเชื่อชีวิตสุขสันต์ แต่ไม่ลงรับรายการแบบชำระเงินสด กลับลงรายการชำระตามคำสั่งแบบพิเศษ ทำให้ยอดบัญชีในงบทดลองไม่ถูกต้องและมีเงินสดเกินบัญชี จำนวน 5,016.26 บาท โดยไม่แจ้งรายการเงินเกินบัญชีประจำวัน และได้นำเงินจำนวนดังกล่าวไปใช้ประโยชน์ส่วนตน",4,0
Typhoon2-3B-Finetuned,3,ผู้อำนวยการสำนักงานทางหลวงชนบทที่ 11 (สุราษฎร์ธานี) นำรถทางราชการไปใช้ในกิจกรรมนอกงานราชการ หรือกิจกรรมประโยชน์ส่วนตัว,4,0
Typhoon2-3B-Finetuned,3,ขอให้ตรวจสอบ และเอาผิดตามกฎหมายกับนาย ภ. นายกองค์การบริหารส่วนตำบล ค. มีพฤติกรรมส่อไปในทางทุจริตผิดกฎหมายโดยนำรถยนต์ราชการไปใช้ส่วนตัวประกอบกับมีพฤติกรรมติดการพนันจนมีข่าวว่านำรถของราชการไปจำนำไว้กับบ่อนการพนันเพื่อนำเงินมาเล่นการพนัน,4,0
Typhoon2-3B-Finetuned,3,กรณี 1) เก็บค่าธรรมเนียมรังวัดที่ดินเกินกว่าอัตราที่กฎหมายกำหนด 2) รังวัดที่ดินมีเนื้อที่ไม่ตรงตามความเป็นจริง เเละ 3) ย้ายจุดหลักหมุดโดยไม่เเจ้งผู้กล่าวหาทราบ,4,0
Typhoon2-3B-Finetuned,3,นำรถยนต์ส่วนกลางของสำนักงาน ท. คันหมายเลขทะเบียน กข xxxx ช. หรือคันหมายเลขทะเบียน ขก xxxx ส. ไปใช้เพื่อประโยชน์ส่วนตัว,4,0
Typhoon2-3B-Finetuned,3,ขอให้ตรวจสอบการกระทำของนาง ด. ตำแหน่งอุตสาหกรรมจังหวัด ร. ว่าเป็นการกระทำผิดต่อหน้าที่ราชการและมีการรับผลประโยชน์,4,0
Typhoon2-3B-Finetuned,3,ลักทรัพย์นายจ้างหรือที่อยู่ในครอบครองของนายจ้าง และโดยทุจริตหรือโดยหลอกลวงนำเข้าสู่ระบบคอมพิวเตอร์ซึ่งข้อมูลคอมพิวเตอร์ที่บิดเบือนหรือปลอมว่าทั้งหมดหรือบางส่วน หรือข้อมูลคอมพิวเตอร์อันเป็นเท็จโดยประการที่น่าจะเกิดความเสียหายแก่ประชาชนอันเป็นการฝ่าฝืนต่อกฎหมาย ,4,0
Typhoon2-3B-Finetuned,3,จัดซื้อน้ำยากำจัดกลิ่นขยะ เมื่อปีงบประมาณ ๒๕๕๘ โดยไม่มีการดำเนินการจัดซื้อจริง และร่วมกันจัดทำเอกสารหลักฐานและรับรองเอกสารหลักฐานอันเป็นเท็จ เพื่อประกอบการเบิกจ่ายเงิน,4,0
Typhoon2-3B-Finetuned,3,ร่วมกันลงนามในเช็คเบิกจ่ายเงินเพราะทั้งสามมีอำนาจในการลงนามโดยไม่มีหลักฐานการเบิกจ่ายเงิน และไม่ได้ทำโครงการจริง ไม่มีการจัดซื้อจัดจ้างจริง,4,0
Typhoon2-3B-Finetuned,3,กรณีร่ำรวยผิดปกติ เมื่อได้รับแต่งตั้งให้ดำรงตำแหน่งวิศวกรใหญ่ฝ่ายโครงการพิเศษและก่อสร้าง (วญส.) มีหน้าที่ดูแลงานก่อสร้างโครงการต่างๆ หลายโครงการ ซึ่งมีมูลค่าหลายพันล้านบาท ตั้งแต่ปี 2552-2554 โดยร่วมกับผู้รับจ้างในโครงการต่างๆ หาประโยชน์จากโครงการ เบียดบังงบประมาณของภาครัฐสำหรับงานก่อสร้างมาใช้ส่วนตัว ทำให้ผู้ถูกร้องมีฐานะดีขึ้นกว่าเดิมอย่างเห็นได้ชัด ดังนี้ 1. ซื้อบ้านจัดสรรบริเวณถนนราชพฤกษ์มูลค่าประมาณ 10 ล้านบาท (รวมตกแต่งภายใน) 2. ส่งบุตรสาวไปเรียนที่ประเทศอังกฤษในระดับมัธยมตอนปลาย - ระดับอุดมศึกษา ซึ่งมีค่าใช้จ่ายในการศึกษาปีละไม่น้อยกว่า 2 ล้านบาท อีกทั้งบุตรสาวยังใช้ของใช้ที่มีมูลค่าสูงมาก,6,0
Typhoon2-3B-Finetuned,3,"เรื่องนี้ผู้ร้องแจ้งเบาะแส กล่าวหาเจ้าหน้าที่ของรัฐชื่อนาย อ. ว่าร่ำรวยผิดปกติ โดยใช้เฟสบุ๊กชื่อ A โพสต์รูปรถหรู ดังนี้ 1. เมื่อวันที่ 19 มกราคม 2566 โพสต์รูปรถเบนซ์ ทะเบียน (ไม่แน่ชัดเพราะเป็นป้ายแดง) 2. เมื่อวันที่ 7 มกราคม ไม่ปรากฏปีใด โพสต์รถบีเอ็มดับเบิลยู ทะเบียน (ไม่แน่ชัดเพราะเป็นป้ายแดง) ในลักษณะเป็นเจ้าของและจากการตรวจสอบข้อมูลในฐานข้อมูลกรมการขนส่งทางบก พบรถยนต์ยี่ห้อ MERCEDES BENZ  เลขทะเบียน ขง-91 สุราษฎร์ธานี วันที่จดทะเบียนวันที่ 29 มกราคม 2567 มีชื่อผู้ถูกร้องเป็นผู้ครอบครอง มีชื่อธนาคารทหารไทยธนชาต จำกัด (มหาชน) เป็นผู้ถือกรรมสิทธิ์ ผิดวิสัยของราชการตำรวจ โดยมีความสงสัยว่ารถหรูของตำรวจนายนี้ ได้มาโดยมิชอบตามกฎหมายหรือไม่
",6,0
Typhoon2-3B-Finetuned,3,"กรณียักยอกทรัพย์ของทางราชการ  โดยผู้ถูกร้องได้นำทรายจากแม่น้ำน่าน จำนวน 200,000 ลูกบาศก์เมตร มาจำหน่ายให้แก่เอกชน  และเสนอเงินให้แก่ผู้ว่าราชการจังหวัดน่าน เป็นจำนวนเงิน 50.000 บาท เพื่อให้ผู้ว่าราชการจังหวัดน่านอนุมัติให้มีการจำหน่ายทรายดังกล่าว ",7,0
Typhoon2-3B-Finetuned,3,"ผู้กล่าวหาได้เดินทางด้วยรถยนต์กระบะ ระหว่างทางได้พบด่านตรวจ เจ้าหน้าที่ได้ทำการตรวจค้น พร้อมทั้งตรวจปัสสาวะแต่ไม่พบสารเสพติดใด ๆ ต่อมาเจ้าหน้าที่ได้ตรวจพบบุหรี่ไฟฟ้าและน้ำยาบุหรี่บริเวณเบาะผู้โดยสารด้านหลัง โดยเจ้าหน้าที่ได้เสนอที่จะช่วยผู้กล่าวหา โดยให้ผู้กล่าวหาจ่ายเงินจำนวน ๓๐,๐๐๐ บาท ผู้กล่าวหาไม่มีเงินจึงได้ต่อรองเหลือ จ่ายเงินจำนวน ๑๐,๐๐๐ บาท โดยได้ไปกดเงินจากตู้ ATM และนำมามอบให้เจ้าหน้าที่โดยนำเงินสดใส่แก้วพลาสติก จากนั้นผู้กล่าวหาก็ได้รับการปล่อยตัวกลับ",7,0
Typhoon2-3B-Finetuned,3,กล่าวหาเจ้าหน้าที่ของรัฐปล่อยปละละเลยให้เอกชนออกเอกสารสิทธิในที่ดินรุกล้ำเเละทับทางสาธารณประโยชน์ โดยมิชอบ,3,0
Typhoon2-3B-Finetuned,3,ร้องเรียน นาย อ. (นอกราชการ) เมื่อครั้งดำรงตำแหน่งเจ้าพนักงานที่ดิน ฐานลงนามในโฉนดที่ดิน กรณีมีผู้นำเอกสารสิทธิ น.ส.3 เลขที่ 1552 เล่ม 16 ข. หน้า 2 ตำบล พ. อำเภอ ก. จังหวัด พ. ซึ่งเป็น น.ส. 3 ก. ที่ออกโดยมิชอบ (สค.1 บิน) มาใช้เป็นหลักฐานในการออกโฉนดที่ดิน โดยมีผู้ร่วมกระทำการในกระบวนการเดินสำรวจรังวัดเพื่อออกเอกสารสิทธิประเภทโฉนดที่ดิน,3,0
Typhoon2-3B-Finetuned,3,"สร้างรั้วทับทับทางสาธารณประโยชน์
",3,0
Typhoon2-3B-Finetuned,3,"ก่อสร้างศูนย์ส่งเสริมและพัฒนาคุณภาพชีวิตผู้สูงอายุจำนวน 1 หลัง งบประมาณ 1,000,000 บาท โดยมีการออกแบบการก่อสร้างไม่เหมาะสมกับงบประมาณ และการก่อสร้างไม่เหมาะสมต่อการใช้งานของผู้สูงอายุและงานก่อสร้างตามโครงการไม่ได้มาตรฐานหลายประการ ",2,0
Typhoon2-3B-Finetuned,3,ทุจริตโครงการฝึกอบรมทบทวนอาสาสมัครป้องกันภัยฝ่ายพลเรือน,1,0
Typhoon2-3B-Finetuned,3,กระทำการเอื้อประโยชน์ให้กับตัวแทนของตนเป็นผู้มีสิทธิเข้าทำสัญญากับองค์การบริหารส่วนตำบล บ.  และก่อสร้างถนนคอนกรีตเสริมเหล็กไม่เป็นไปตามรูปแบบรายการ,2,0
Typhoon2-3B-Finetuned,3,ร้องเรียนสำนักงานเกษตรจังหวัด พ. กรณีกล่าวหาว่ามีการทุจริตประพฤติมิชอบในโครงการ ก.,1,0
Typhoon2-3B-Finetuned,3,มีมติคณะกรรมการสอบสวนให้ออกคำสั่งเพิกถอนหนังสือรับรองการทำประโยชน์ (นส.3ก) เป็นเหตุให้ผู้กล่าวหาได้รับความเสียหาย,3,0
Typhoon2-3B-Finetuned,3,"กำหนดคุณสมบัติของผู้มีสิทธิเสนอราคาในโครงการปรับปรุงถนนพาราแอสฟัลท์ติกคอนกรีต สายบ้านสิ้ว-ห้วยโป๊ะ หมู่ที่ ๑ ตำบล ส.
โดยเจตนากีดกัดผู้เสนอราคาบางราย มิให้มีการแข่งขันราคาอย่างเป็นธรรม",2,0
Typhoon2-3B-Finetuned,3,"หนังสือร้องเรียน กรณีดำเนินการจัดซื้อจัดจ้างเช่าอู่ไทรน้อย เขตการเดินรถที่ ๗ ขององค์การขนส่งมวลชนกรุงเทพ อายุสัญญาเช่า ๕ ปี ราคา ๓๙,๐๐๐,๐๐๐ บาท ซึ่งราคาเช่าแพงเกินจริงเมื่อเทียบกับการเช่าอู่เทศบาลที่มีพื้นที่แตกต่างกันเพียง ๑ ไร่",2,0
Typhoon2-3B-Finetuned,3,ปฏิบัติหน้าที่โดยไม่ชอบในการไม่ตรวจรับงานและบอกเลิกสัญญาจ้าง,2,0
Typhoon2-3B-Finetuned,3,ฝ่าฝืนหรือไม่ปฏิบัติตามมาตรฐานทางจริยธรรมอย่างร้ายแรง กรณีติดป้ายประชาสัมพันธ์ตนเองในเขตทางหลวงแผ่นดินและในที่ดินสาธารณประโยชน์ โดยไม่ได้รับอนุญาตและไม่ได้เสียภาษีป้ายให้องค์กรปกครองส่วนท้องถิ่น,10,0
Typhoon2-3B-Finetuned,3,ทุจริตในการตรวจรับงานโครงการก่อสร้างถนนขององค์การบริหารส่วนตำบล ว.,2,0
Typhoon2-3B-Finetuned,3,เป็นเจ้าหน้าที่ของรัฐมีพฤติการณ์ร่ำรวยผิดปกติ,6,0
Typhoon2-3B-Finetuned,3,ดำเนินโครงการซื้อค่าจัดซื้อถุงยังชีพ – ข้าวสารโดยวิธีเฉพาะเจาะจง โดยไม่ชอบด้วยกฎหมายและระเบียบ,4,0
Typhoon2-3B-Finetuned,3,ก่อสร้างถนนแอสฟัลติกคอนกรีตชั้นพื้นทางดินซีเมนต์ ปรับปรุงคุณภาพด้วยยางธรรมชาติ สายทางบ้าน น. หมู่ 8 - บ้าน น. หมู่ 11 ตำบล พ. โดยไม่ถูกต้องตามระเบียบและแบบแปลน,2,0
Typhoon2-3B-Finetuned,3,ร้องเรียนของภาคีผู้ปกครองและศิษย์เก่าโรงเรียน ท. เรียกร้องให้มีการลงโทษทางวินัยนาย ม. ผู้อำนวยการโรงเรียน ท.,5,0
Typhoon2-3B-Finetuned,3,กรณีกล่าวหาผู้ถูกร้อง เมื่อครั้งดำรงตำแหน่งรองนายกรัฐมนตรี ข้อหาว่าร่ำรวยผิดปกติ,6,0
Typhoon2-3B-Finetuned,4,จัดซื้อจัดจ้างโดยคัดเลือกจากผู้รับจ้างที่ผู้ถูกร้องเป็นผู้จัดหามา,10,0
Typhoon2-3B-Finetuned,4,"ร้องเรียน นาง ก. นักรังษีชำนาญการ โรงพยาบาลหนองกี่ จ.บุรีรัมย์ กรณี
รับจ้างทำชำนาญการให้เจ้าหน้าที่ในสังกัด กระทรวงสาธารณสุข รายละ 30,000 - 50,000 บาท ตั้งแต่ปี พ.ศ.2563-2565 โดยใช้ทำในเวลาราชการ
",5,0
Typhoon2-3B-Finetuned,4,ผู้ถูกร้องในฐานะผู้บริหารสถานศึกษา ออกประกาศเรื่องการรับนักเรียนเข้าศึกษาต่อชั้นมัธยมศึกษาปีที่ 1 ห้องเรียนพิเศษ ( MEP ) ปีการศึกษา 2567 ส่อว่าเป็นการไม่ชอบด้วยระเบียบ,5,0
Typhoon2-3B-Finetuned,4,ร้องเรียนของภาคีผู้ปกครองและศิษย์เก่าโรงเรียน ท. เรียกร้องให้มีการลงโทษทางวินัยนาย ม. ผู้อำนวยการโรงเรียน ท.,5,0
Typhoon2-3B-Finetuned,4,กระทำความผิดฐานทุจริตต่อหน้าที่หรือกระทำความผิดต่อตำแหน่งหน้าที่ราชการ กรณีแต่งตั้งนาย ป. ให้เป็นเลขานุการนายกเทศมนตรีตำบล น. ทั้งที่เป็นบุคคลต้องโทษคดีอาญาเกี่ยวกับยาเสพติดให้โทษ (ประเภทยาบ้า),5,0
Typhoon2-3B-Finetuned,4,จัดซื้อจัดจ้างเป็นเท็จและใช้รถราชการเพื่อประโยชน์ส่วนตัว,2,0
Typhoon2-3B-Finetuned,4,"ไม่ปฏิบัติตามระเบียบกระทรวงการคลังว่าด้วยการจัดซื้อจัดจ้างและการบริหารพัสดุภาครัฐ พ.ศ. ๒๕๖๐ กรณีดำเนินการจ้างเหมาบริการฟอกเลือดด้วยไตเทียม โดยแบ่งซื้อแบ่งจ้างในแต่ละโครงการไม่ให้เกิน ๕๐๐,๐๐๐ บาท เพื่อจะใช้วิธีเฉพาะเจาะจงแทน",2,0
Typhoon2-3B-Finetuned,4,จัดซื้อโต๊ะเก้าอี้นักเรียนประจำปีงบประมาณ พ.ศ.2566 โดยวิธีเฉพาะเจาะจง เป็นการแบ่งซื่อแบ่งจ้าง โดยมิชอบ,2,0
Typhoon2-3B-Finetuned,4,ทุจริตโครงการสนับสนุนการศึกษาดูงานและประกวดผลงานของนิสิต : กิจกรรมนิสิตรางวัล COSCI Best Students ทัศนศึกษา ณ ประเทศสิงคโปร์ ปีงบประมาณ พ.ศ. 2558,2,0
Typhoon2-3B-Finetuned,4,กำหนดให้ผู้ชนะการประกวดราคาต้องชำระเงินค่ารับรองแบบแปลน โดยไม่ออกใบเสร็จร้ับเงินให้,2,0
Typhoon2-3B-Finetuned,4,ปฎิบัติหรือละเว้นการปฏิบัติหน้าที่โดยมิชอบ กรณีทุจริตในโครงการพัฒนาและปรับปรุงระบบป้องกันทางอากาศ ระยะที่ 7 กองทัพอากาศ ปีงบประมาณ 2564 และให้ถ้อยคำอันเป็นเท็จต่อคณะกรรมาธิการป้องกันและปราบปรามการทุจริตและประพฤติชอบ เกี่ยวกับโครงการดังกล่าว,2,0
Typhoon2-3B-Finetuned,4,จัดจ้างโครงการก่อสร้างในราคาสูงเกินจริง และติดตั้งเสาไฟฟ้าแผงโซล่าเซลล์ที่ไม่สามารถใช้งานได้,2,0
Typhoon2-3B-Finetuned,4,แบ่งจ้างโครงการขยายท่อเมนประปาในพื้นที่หมู่ที่ 14 ตำบลตลุกดู่ อำเภอทัพทัน จังหวัดอุทัยธานี เพื่อหลีกเลี่ยงการจัดจ้างโดยวิธีสอบราคา แสวงหาประโยชน์ให้แก่เจ้าหน้าที่พัสดุเข้าไปมีส่วนได้เสียในสัญญาจ้าง จัดทำรายงานควบคุมงานจ้าง ตรวจรับงานจ้างเป็นเท็จ เป็นเหตุให้เทศบาลจ่ายเงินให้กับผู้รับจ้างทั้งที่ทำงานไม่ถูกต้องครบถ้วนตามบันทึกตกลงจ้างและเอกสารประกอบ,2,0
Typhoon2-3B-Finetuned,4,"ก่อสร้างศูนย์ส่งเสริมและพัฒนาคุณภาพชีวิตผู้สูงอายุจำนวน 1 หลัง งบประมาณ 1,000,000 บาท โดยมีการออกแบบการก่อสร้างไม่เหมาะสมกับงบประมาณ และการก่อสร้างไม่เหมาะสมต่อการใช้งานของผู้สูงอายุและงานก่อสร้างตามโครงการไม่ได้มาตรฐานหลายประการ ",2,0
Typhoon2-3B-Finetuned,4,ปฏิบัติหน้าที่โดยมิชอบ หรือทุจริตต่อหน้าที่,2,0
Typhoon2-3B-Finetuned,4,กำหนดคุณสมบัติผู้มีสิทธิเสนอราคาเพื่อเอื้อประโยชน์แก่ผู้เสนอราคารายใดรายหนึ่ง,2,0
Typhoon2-3B-Finetuned,4,ก่อสร้างถนน คูระบายน้ำ และขยายเขตไฟฟ้าโดยไม่ผ่านการทำประชาคมหมู่บ้าน และเอื้อประโยชน์ให้แก่นาย ส. และนาย ธ.,2,0
Typhoon2-3B-Finetuned,4,เป็นเจ้าพนักงายปฏิบัติหรือละเว้นการปฏิบัติหน้าที่โดยมิชอบ เพื่อให้เกิดความเสียหายแก่ผู้หนึ่งผู้ใด หรือปฏิบัติหรือละเว้นการปฏิบัติหน้าที้โดยทุจริต กรณีไม่เบิกเงินจ่ายเงินค่าจ้างให้กับผู้รับจ้าง ทั้งที้ผู้รับจ้างได้ส่งมอบงานครบถ้วนแล้ะคณะกรรมการตรวจการตรวจรีบพัสดุได้ตรวจรับงานแล้ว,2,0
